dispnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,sidea,revstate,revtype1,revtype2,fatality,fatalpre,hiact,hostlev,orig,version
1781,"USR",365,18,12,1925,28,2,1926,1,1,1,-9,-9,-9,14,4,1,5
1783,"GMY",255,18,4,1940,1,8,1940,0,0,0,-9,0,0,16,4,1,5
1783,"SWZ",225,18,4,1940,1,8,1940,1,0,0,-9,0,0,16,4,1,5
1785,"THI",800,2,8,1941,8,12,1941,0,0,0,-9,-9,-9,16,4,1,5
1785,"JPN",740,2,8,1941,8,12,1941,1,1,2,-9,-9,-9,14,4,1,5
1788,"SWZ",225,13,9,1943,18,9,1943,1,0,0,-9,0,0,7,3,1,5
1788,"GMY",255,13,9,1943,18,9,1943,0,0,0,-9,0,0,1,2,1,5
1790,"GMY",255,18,12,1944,5,7,1945,1,0,0,-9,-9,-9,17,4,1,5
1790,"HUN",310,18,12,1944,5,7,1945,0,1,2,-9,-9,-9,17,4,1,5
1792,"FRN",220,-9,4,1946,7,12,1946,1,0,0,-9,1,-9,17,4,1,5
1792,"THI",800,-9,4,1946,7,12,1946,0,0,0,-9,3,-9,17,4,1,5
1793,"ISR",666,14,5,1948,31,10,1948,0,0,0,-9,6,-9,20,5,1,5
1793,"LEB",660,14,5,1948,31,10,1948,1,1,1,-9,5,-9,20,5,1,5
1793,"SYR",652,14,5,1948,31,10,1948,1,1,1,-9,6,-9,20,5,1,5
1793,"EGY",651,14,5,1948,31,10,1948,1,1,1,-9,6,-9,20,5,1,5
1793,"IRQ",645,14,5,1948,31,10,1948,1,1,1,-9,5,-9,20,5,1,5
1793,"JOR",663,14,5,1948,31,10,1948,1,1,1,-9,6,-9,20,5,1,5
1796,"FRN",220,9,2,1959,15,8,1959,1,1,2,-9,1,-9,17,4,1,5
1796,"TUN",616,9,2,1959,15,8,1959,0,0,0,-9,1,-9,17,4,1,5
1797,"CHN",710,28,6,1960,31,7,1960,1,1,2,-9,-9,-9,17,4,1,5
1797,"NEP",790,28,6,1960,31,7,1960,0,0,0,-9,1,-9,7,3,1,5
1799,"USR",365,-9,1,1961,-9,9,1961,1,0,0,-9,0,0,15,4,1,5
1799,"JPN",740,-9,1,1961,-9,9,1961,0,0,0,-9,0,0,0,1,1,5
1800,"USA",2,1,8,1865,12,2,1866,1,1,2,-9,0,0,7,3,1,5
1800,"FRN",220,1,8,1865,12,2,1866,0,0,0,-9,0,0,0,1,1,5
1801,"USA",2,2,5,1961,25,11,1961,1,1,2,-9,0,0,7,3,1,5
1801,"DOM",42,2,5,1961,25,11,1961,0,0,0,-9,0,0,0,1,1,5
1803,"USA",2,28,5,1963,14,6,1963,0,0,0,-9,0,0,0,1,1,5
1803,"ECU",130,28,5,1963,14,6,1963,1,1,2,-9,0,0,15,4,1,5
1804,"ZIM",552,11,11,1965,23,8,1966,1,0,0,-9,0,0,7,3,1,5
1804,"ZAM",551,11,11,1965,23,8,1966,0,0,0,-9,0,0,0,1,1,5
1804,"UKG",200,3,12,1965,23,8,1966,0,1,2,-9,0,0,7,3,0,5
1805,"ECU",130,9,1,1967,-9,2,1967,1,1,2,-9,0,0,15,4,1,5
1805,"USA",2,9,1,1967,-9,2,1967,0,0,0,-9,0,0,0,1,1,5
1806,"CHN",710,-9,1,1968,-9,1,1968,0,0,0,-9,0,0,1,2,0,5
1806,"USA",2,18,1,1968,28,4,1969,1,1,2,-9,1,-9,17,4,1,5
1806,"CAM",811,18,1,1968,28,4,1969,0,0,0,-9,-9,-9,17,4,1,5
1806,"RVN",817,18,1,1968,18,1,1968,1,0,0,-9,-9,-9,17,4,1,5
1807,"GHA",452,10,10,1968,28,2,1969,1,1,2,-9,0,0,15,4,1,5
1807,"USR",365,10,10,1968,28,2,1969,0,0,0,-9,0,0,0,1,1,5
1808,"ARG",160,26,1,1973,26,1,1973,0,1,1,-9,0,0,7,3,1,5
1808,"NOR",385,26,1,1973,26,1,1973,0,0,0,-9,0,0,0,1,1,5
1808,"URU",165,26,1,1973,26,1,1973,1,1,1,-9,0,0,7,3,1,5
1809,"UGA",500,26,6,1975,28,6,1975,0,0,0,-9,0,0,0,1,1,5
1809,"KEN",501,26,6,1975,28,6,1975,1,1,2,-9,0,0,15,4,1,5
1810,"JPN",740,25,11,1919,30,12,1919,1,1,2,-9,0,0,7,3,1,5
1810,"CHN",710,25,11,1919,30,12,1919,0,0,0,-9,0,0,0,1,1,5
1825,"JPN",740,12,12,1937,12,12,1937,1,1,2,-9,0,0,16,4,1,5
1825,"USA",2,12,12,1937,12,12,1937,0,0,0,-9,1,-9,0,1,1,5
1825,"UKG",200,12,12,1937,12,12,1937,0,0,0,-9,-9,-9,0,1,1,5
1900,"UKG",200,31,3,1961,31,3,1961,0,0,0,-9,0,0,0,1,1,5
1900,"DEN",390,31,3,1961,31,3,1961,1,1,2,-9,0,0,15,4,1,5
2000,"NTH",210,11,5,1953,23,9,1953,0,0,0,-9,1,-9,17,4,1,5
2000,"INS",850,11,5,1953,23,9,1953,1,1,1,-9,1,-9,17,4,1,5
2001,"TAW",713,20,9,1953,29,10,1953,1,0,0,-9,2,-9,17,4,1,5
2001,"MYA",775,20,9,1953,29,10,1953,0,0,0,-9,2,-9,17,4,1,5
2002,"USA",2,27,5,1960,27,5,1960,1,0,0,-9,0,0,7,3,1,5
2002,"CHN",710,27,5,1960,27,5,1960,0,0,0,-9,0,0,0,1,1,5
2005,"USA",2,4,2,1903,4,2,1903,1,0,0,-9,0,0,1,2,1,5
2005,"BRA",140,4,2,1903,4,2,1903,0,0,0,-9,0,0,0,1,1,5
2006,"USA",2,2,10,1949,27,2,1950,0,0,0,-9,0,0,0,1,1,5
2006,"TAW",713,2,10,1949,27,2,1950,1,0,0,-9,0,0,15,4,1,5
2007,"UKG",200,18,10,1949,16,11,1949,0,0,0,-9,0,0,1,2,1,5
2007,"TAW",713,18,10,1949,16,11,1949,1,0,0,-9,0,0,15,4,1,5
2008,"TAW",713,5,6,1950,15,7,1950,1,0,0,-9,0,0,17,4,1,5
2008,"UKG",200,5,6,1950,15,7,1950,0,0,0,-9,0,0,17,4,1,5
2009,"CHN",710,17,8,1950,24,8,1950,0,0,0,-9,0,0,17,4,1,5
2009,"UKG",200,17,8,1950,24,8,1950,1,0,0,-9,0,0,17,4,1,5
2010,"CHN",710,23,11,1950,23,11,1950,0,0,0,-9,1,-9,17,4,1,5
2010,"FRN",220,23,11,1950,23,11,1950,1,0,0,-9,1,-9,17,4,1,5
2012,"PAR",150,-9,12,1850,-9,1,1851,0,1,2,-9,0,0,14,4,1,5
2012,"ARG",160,-9,12,1850,-9,1,1851,1,0,0,-9,0,0,13,4,1,5
2013,"BRA",140,-9,8,1838,-9,8,1838,1,1,1,-9,0,0,14,4,1,5
2013,"UKG",200,-9,8,1838,-9,8,1838,0,1,1,-9,0,0,0,1,1,5
2014,"USA",2,6,12,1864,6,12,1864,1,1,2,-9,0,0,1,2,1,5
2014,"SPN",230,6,12,1864,6,12,1864,0,0,0,-9,0,0,0,1,1,5
2017,"THI",800,25,2,1970,21,3,1970,1,0,0,-9,0,0,8,3,1,5
2017,"LAO",812,25,2,1970,21,3,1970,0,0,0,-9,0,0,0,1,1,5
2018,"THI",800,16,10,1953,28,10,1953,0,0,0,-9,0,0,1,2,1,5
2018,"MYA",775,16,10,1953,28,10,1953,1,0,0,-9,0,0,16,4,1,5
2020,"FRN",220,21,7,1948,21,10,1948,1,0,0,-9,0,0,16,4,1,5
2020,"THI",800,21,7,1948,21,10,1948,0,0,0,-9,0,0,0,1,1,5
2021,"FRN",220,14,12,1949,14,12,1949,1,0,0,-9,0,0,12,3,1,5
2021,"CHN",710,14,12,1949,14,12,1949,0,0,0,-9,0,0,0,1,1,5
2022,"THI",800,15,2,1952,7,3,1952,1,0,0,-9,0,0,8,3,1,5
2022,"FRN",220,15,2,1952,7,3,1952,0,0,0,-9,0,0,0,1,1,5
2023,"MYA",775,28,3,1954,5,4,1954,0,0,0,-9,0,0,16,4,1,5
2023,"THI",800,28,3,1954,5,4,1954,1,0,0,-9,0,0,8,3,1,5
2024,"THI",800,3,3,1955,29,3,1955,1,0,0,-9,0,0,11,3,1,5
2024,"MYA",775,3,3,1955,29,3,1955,0,0,0,-9,0,0,16,4,1,5
2025,"MYA",775,20,9,1957,20,9,1957,0,0,0,-9,0,0,0,1,1,5
2025,"IND",750,20,9,1957,20,9,1957,1,0,0,-9,0,0,7,3,1,5
2028,"THI",800,25,8,1960,19,10,1960,0,0,0,-9,-9,-9,13,4,1,5
2028,"LAO",812,25,8,1960,19,10,1960,1,1,1,-9,-9,-9,16,4,1,5
2029,"LAO",812,27,12,1960,6,1,1961,1,0,0,-9,0,0,12,3,1,5
2029,"DRV",816,27,12,1960,6,1,1961,0,0,0,-9,0,0,1,2,1,5
2031,"LAO",812,16,2,1964,16,3,1964,0,0,0,-9,0,0,16,4,1,5
2031,"THI",800,16,2,1964,16,3,1964,1,0,0,-9,0,0,8,3,1,5
2032,"CHN",710,11,5,1955,11,5,1955,1,0,0,-9,0,0,17,4,1,5
2032,"USA",2,11,5,1955,11,5,1955,0,0,0,-9,0,0,17,4,1,5
2033,"CHN",710,23,7,1954,27,7,1954,0,0,0,-9,-9,-9,17,4,1,5
2033,"USA",2,23,7,1954,27,7,1954,1,0,0,-9,-9,-9,17,4,1,5
2034,"UKG",200,23,7,1954,23,7,1954,0,0,0,-9,0,0,0,1,1,5
2034,"CHN",710,23,7,1954,23,7,1954,1,0,0,-9,0,0,16,4,1,5
2035,"USA",2,1,8,1953,2,9,1953,1,0,0,-9,0,0,12,3,1,5
2035,"CHN",710,1,8,1953,2,9,1953,0,0,0,-9,0,0,0,1,1,5
2036,"TAW",713,24,6,1953,24,6,1953,1,0,0,-9,0,0,15,4,1,5
2036,"USR",365,24,6,1953,24,6,1953,0,0,0,-9,0,0,0,1,1,5
2037,"UKG",200,19,1,1955,19,1,1955,0,0,0,-9,0,0,0,1,1,5
2037,"TAW",713,19,1,1955,19,1,1955,1,0,0,-9,0,0,16,4,1,5
2038,"CHN",710,27,8,1958,27,8,1958,1,1,3,-9,0,0,12,3,1,5
2038,"UKG",200,27,8,1958,27,8,1958,0,0,0,-9,0,0,0,1,1,5
2040,"HON",91,-9,2,1920,28,2,1920,1,0,0,-9,0,0,10,3,1,5
2040,"NIC",93,-9,2,1920,28,2,1920,0,1,3,-9,0,0,0,1,1,5
2042,"COS",94,3,5,1957,23,6,1957,1,0,0,-9,0,0,7,3,1,5
2042,"NIC",93,3,5,1957,23,6,1957,0,0,0,-9,0,0,0,1,1,5
2043,"BRA",140,3,11,1866,3,11,1866,0,0,0,-9,0,0,0,1,1,5
2043,"USA",2,3,11,1866,3,11,1866,1,0,0,-9,0,0,7,3,1,5
2044,"BRA",140,19,6,1875,30,12,1875,0,0,0,-9,0,0,7,3,1,5
2044,"ARG",160,19,6,1875,30,12,1875,1,1,4,-9,0,0,7,3,1,5
2045,"SAL",92,-9,3,1876,16,3,1876,0,0,0,-9,0,0,0,1,1,5
2045,"ITA",325,-9,3,1876,16,3,1876,1,0,0,-9,0,0,7,3,1,5
2046,"SPN",230,27,7,1890,25,8,1890,1,0,0,-9,0,0,7,3,1,5
2046,"GUA",90,27,7,1890,25,8,1890,0,0,0,-9,0,0,0,1,1,5
2047,"PAR",150,-9,2,1911,5,3,1911,1,0,0,-9,0,0,15,4,1,5
2047,"ARG",160,-9,2,1911,5,3,1911,0,0,0,-9,0,0,7,3,1,5
2049,"TAW",713,12,6,1957,13,6,1957,1,1,1,-9,-9,-9,17,4,1,5
2049,"CHN",710,12,6,1957,13,6,1957,0,1,1,-9,-9,-9,17,4,1,5
2049,"USA",2,12,6,1957,13,6,1957,1,0,0,-9,-9,-9,7,3,1,5
2050,"COL",100,9,9,1932,25,5,1933,0,0,0,-9,0,0,0,1,1,5
2050,"PER",135,9,9,1932,25,5,1933,0,0,0,-9,0,0,0,1,1,5
2050,"BRA",140,9,9,1932,25,5,1933,1,0,0,-9,0,0,7,3,1,5
2051,"PER",135,14,11,1932,14,11,1932,0,0,0,-9,0,0,0,1,1,5
2051,"COL",100,14,11,1932,14,11,1932,0,0,0,-9,0,0,0,1,1,5
2051,"ECU",130,14,11,1932,14,11,1932,1,0,0,-9,0,0,4,2,1,5
2052,"CHN",710,16,2,1951,16,10,1952,1,1,1,-9,1,-9,17,4,1,5
2052,"TAW",713,16,2,1951,16,10,1952,0,1,1,-9,1,-9,17,4,1,5
2052,"USA",2,16,2,1951,16,10,1952,0,1,1,-9,0,0,7,3,1,5
2053,"PAK",770,26,3,1979,14,4,1982,0,0,0,-9,-9,-9,17,4,1,5
2053,"USR",365,1,3,1980,14,4,1982,0,0,0,-9,-9,-9,7,3,0,5
2053,"AFG",700,26,3,1979,14,4,1982,1,0,0,-9,-9,-9,17,4,1,5
2054,"AFG",700,18,9,1983,30,4,1987,1,0,0,-9,-9,-9,17,4,1,5
2054,"PAK",770,18,9,1983,30,4,1987,0,0,0,-9,-9,-9,17,4,1,5
2054,"USR",365,13,8,1984,1,3,1985,0,0,0,-9,-9,-9,7,3,0,5
2055,"FRN",220,-9,11,1842,-9,1,1843,1,1,2,-9,0,0,7,3,1,5
2055,"UKG",200,-9,11,1842,-9,1,1843,1,1,2,-9,0,0,7,3,1,5
2055,"ARG",160,-9,11,1842,-9,1,1843,0,0,0,-9,0,0,0,1,1,5
2056,"GMY",255,12,11,1936,12,11,1936,0,0,0,-9,1,-9,0,1,1,5
2056,"USR",365,12,11,1936,12,11,1936,1,1,2,-9,0,0,16,4,1,5
2059,"BUL",355,4,7,1971,4,7,1971,1,1,1,-9,0,0,7,3,1,5
2059,"YUG",345,4,7,1971,4,7,1971,0,0,0,-9,0,0,0,1,1,5
2066,"SOM",520,12,6,1965,12,6,1965,1,1,1,-9,0,0,17,4,1,5
2066,"ETH",530,12,6,1965,12,6,1965,0,0,0,-9,0,0,17,4,1,5
2067,"ETH",530,31,3,1966,24,6,1966,0,0,0,-9,1,-9,17,4,1,5
2067,"SOM",520,31,3,1966,24,6,1966,1,1,1,-9,1,-9,17,4,1,5
2068,"SOM",520,-9,4,1973,23,5,1973,1,1,1,-9,0,0,11,3,1,5
2068,"ETH",530,-9,4,1973,23,5,1973,0,0,0,-9,0,0,7,3,1,5
2069,"CUB",40,28,7,1977,14,3,1978,0,0,0,-9,6,-9,20,5,0,5
2069,"ETH",530,22,2,1977,14,3,1978,0,0,0,-9,6,-9,20,5,1,5
2069,"SOM",520,22,2,1977,14,3,1978,1,1,1,-9,6,-9,20,5,1,5
2070,"SOM",520,14,4,1978,7,2,1979,0,1,1,-9,-9,-9,16,4,1,5
2070,"ETH",530,14,4,1978,7,2,1979,1,0,0,-9,-9,-9,16,4,1,5
2071,"ETH",530,24,2,1980,13,6,1981,1,0,0,-9,2,-9,17,4,1,5
2071,"SOM",520,24,2,1980,13,6,1981,0,1,1,-9,3,-9,17,4,1,5
2072,"SOM",520,30,6,1982,26,5,1984,0,1,1,-9,4,-9,17,4,1,5
2072,"ETH",530,30,6,1982,26,5,1984,1,0,0,-9,4,-9,17,4,1,5
2074,"ETH",530,20,12,1984,2,1,1985,1,0,0,-9,2,-9,17,4,1,5
2074,"SOM",520,20,12,1984,2,1,1985,0,1,1,-9,2,-9,17,4,1,5
2075,"ETH",530,17,9,1985,22,10,1985,1,0,0,-9,2,-9,17,4,1,5
2075,"SOM",520,17,9,1985,22,10,1985,0,1,1,-9,2,-9,17,4,1,5
2077,"CHL",155,-9,3,1905,-9,3,1905,0,1,1,-9,0,0,0,1,1,5
2077,"ARG",160,-9,3,1905,-9,3,1905,1,1,1,-9,0,0,7,3,1,5
2078,"CHL",155,7,7,1909,7,7,1909,1,1,1,-9,0,0,7,3,1,5
2078,"ARG",160,7,7,1909,7,7,1909,0,1,1,-9,0,0,0,1,1,5
2079,"CHL",155,3,11,1958,3,11,1958,0,1,1,-9,0,0,0,1,1,5
2079,"ARG",160,3,11,1958,3,11,1958,1,1,1,-9,0,0,12,3,1,5
2080,"ARG",160,25,7,1964,29,7,1964,1,1,1,-9,0,0,17,4,1,5
2080,"CHL",155,25,7,1964,29,7,1964,0,1,1,-9,0,0,17,4,1,5
2081,"ARG",160,14,7,1977,10,2,1978,0,1,1,-9,0,0,7,3,1,5
2081,"CHL",155,14,7,1977,10,2,1978,1,1,1,-9,0,0,7,3,1,5
2082,"ARG",160,18,8,1978,9,1,1979,1,1,1,-9,0,0,10,3,1,5
2082,"CHL",155,18,8,1978,9,1,1979,0,1,1,-9,0,0,10,3,1,5
2083,"CHL",155,7,9,1980,9,2,1981,1,1,1,-9,0,0,15,4,1,5
2083,"ARG",160,7,9,1980,9,2,1981,0,1,1,-9,0,0,15,4,1,5
2084,"ARG",160,25,4,1981,23,2,1982,0,1,1,-9,0,0,15,4,1,5
2084,"CHL",155,25,4,1981,23,2,1982,1,1,1,-9,0,0,16,4,1,5
2086,"ARG",160,18,8,1983,18,8,1983,1,1,1,-9,0,0,7,3,1,5
2086,"CHL",155,18,8,1983,18,8,1983,0,1,1,-9,0,0,7,3,1,5
2087,"ARG",160,19,10,1984,19,10,1984,1,1,1,-9,0,0,16,4,1,5
2087,"CHL",155,19,10,1984,19,10,1984,0,0,0,-9,0,0,0,1,1,5
2088,"CHN",710,16,11,1950,20,11,1950,1,1,1,-9,0,0,7,3,1,5
2088,"IND",750,16,11,1950,20,11,1950,0,1,1,-9,0,0,11,3,1,5
2089,"IND",750,29,6,1954,19,9,1954,1,1,1,-9,0,0,12,3,1,5
2089,"CHN",710,29,6,1954,19,9,1954,0,1,1,-9,0,0,0,1,1,5
2090,"CHN",710,25,6,1955,5,11,1955,0,1,1,-9,0,0,12,3,1,5
2090,"IND",750,25,6,1955,5,11,1955,1,1,1,-9,0,0,12,3,1,5
2092,"IND",750,7,6,1956,3,10,1956,0,1,1,-9,0,0,7,3,1,5
2092,"CHN",710,7,6,1956,3,10,1956,1,1,1,-9,0,0,7,3,1,5
2097,"CHN",710,17,7,1967,22,7,1967,1,0,0,-9,0,0,15,4,1,5
2097,"IND",750,17,7,1967,22,7,1967,0,0,0,-9,0,0,0,1,1,5
2098,"IND",750,23,3,1969,23,4,1969,0,0,0,-9,0,0,0,1,1,5
2098,"CHN",710,23,3,1969,23,4,1969,1,1,2,-9,0,0,1,2,1,5
2099,"IND",750,10,12,1971,10,12,1971,1,0,0,-9,0,0,12,3,1,5
2099,"CHN",710,10,12,1971,10,12,1971,0,1,2,-9,0,0,0,1,1,5
2100,"IND",750,12,4,1973,12,4,1973,1,0,0,-9,0,0,7,3,1,5
2100,"CHN",710,12,4,1973,12,4,1973,0,1,2,-9,0,0,0,1,1,5
2101,"CHN",710,27,2,1979,27,2,1979,0,1,1,-9,0,0,0,1,1,5
2101,"IND",750,27,2,1979,27,2,1979,1,1,1,-9,0,0,8,3,1,5
2102,"CHN",710,-9,12,1985,4,6,1987,0,1,1,-9,-9,-9,17,4,1,5
2102,"IND",750,-9,12,1985,4,6,1987,1,1,1,-9,-9,-9,17,4,1,5
2103,"IRN",630,-9,12,1934,-9,1,1935,1,1,1,-9,0,0,12,3,1,5
2103,"IRQ",645,-9,12,1934,-9,1,1935,0,1,1,-9,0,0,12,3,1,5
2106,"IRN",630,18,12,1965,12,1,1966,0,1,2,-9,1,-9,17,4,1,5
2106,"IRQ",645,18,12,1965,12,1,1966,1,1,2,-9,1,-9,17,4,1,5
2107,"IRQ",645,23,5,1966,23,5,1966,1,1,2,-9,0,0,7,3,1,5
2107,"IRN",630,23,5,1966,23,5,1966,0,1,2,-9,0,0,16,4,1,5
2108,"IRN",630,14,9,1969,14,9,1969,1,1,2,-9,2,-9,17,4,1,5
2108,"IRQ",645,14,9,1969,14,9,1969,0,1,2,-9,1,-9,17,4,1,5
2109,"IRQ",645,20,1,1970,5,2,1970,1,1,1,-9,0,0,15,4,1,5
2109,"IRN",630,20,1,1970,5,2,1970,0,0,0,-9,0,0,7,3,1,5
2110,"IRN",630,14,4,1971,31,5,1971,1,1,1,-9,1,-9,17,4,1,5
2110,"IRQ",645,14,4,1971,31,5,1971,0,1,1,-9,1,-9,17,4,1,5
2111,"IRN",630,2,1,1973,3,3,1973,1,1,2,-9,1,-9,17,4,1,5
2111,"IRQ",645,2,1,1973,3,3,1973,0,1,2,-9,1,-9,17,4,1,5
2112,"IRQ",645,24,1,1974,13,3,1975,1,1,2,-9,2,-9,17,4,1,5
2112,"IRN",630,24,1,1974,13,3,1975,0,1,2,-9,2,-9,17,4,1,5
2113,"IRN",630,27,2,1979,19,6,1979,0,1,2,-9,0,0,7,3,1,5
2113,"IRQ",645,27,2,1979,19,6,1979,1,1,2,-9,0,0,16,4,1,5
2115,"IRQ",645,24,10,1979,20,8,1988,1,1,1,-9,6,-9,20,5,1,5
2115,"IRN",630,24,10,1979,20,8,1988,0,0,0,-9,6,-9,20,5,1,5
2116,"USA",2,18,10,1842,26,10,1842,1,1,1,-9,0,0,16,4,1,5
2116,"MEX",70,18,10,1842,26,10,1842,0,0,0,-9,0,0,0,1,1,5
2117,"USA",2,17,6,1870,18,6,1870,1,0,0,-9,0,0,16,4,1,5
2117,"MEX",70,17,6,1870,18,6,1870,0,0,0,-9,0,0,0,1,1,5
2118,"PER",135,15,1,1984,15,1,1984,1,0,0,-9,1,-9,17,4,1,5
2118,"ECU",130,15,1,1984,15,1,1984,0,1,1,-9,1,-9,17,4,1,5
2119,"PER",135,23,1,1981,6,3,1981,1,0,0,-9,2,-9,17,4,1,5
2119,"ECU",130,23,1,1981,6,3,1981,0,1,1,-9,2,-9,17,4,1,5
2120,"ECU",130,21,6,1977,18,1,1978,1,1,1,-9,1,-9,17,4,1,5
2120,"PER",135,21,6,1977,18,1,1978,0,0,0,-9,1,-9,17,4,1,5
2121,"PER",135,27,2,1953,13,7,1953,0,0,0,-9,0,0,12,3,1,5
2121,"ECU",130,27,2,1953,13,7,1953,1,1,1,-9,0,0,12,3,1,5
2122,"ECU",130,21,10,1950,21,10,1950,0,1,1,-9,0,0,0,1,1,5
2122,"PER",135,21,10,1950,21,10,1950,1,0,0,-9,0,0,10,3,1,5
2123,"ECU",130,-9,2,1943,-9,2,1943,0,1,1,-9,0,0,17,4,1,5
2123,"PER",135,-9,2,1943,-9,2,1943,1,0,0,-9,0,0,17,4,1,5
2124,"PER",135,11,2,1942,11,8,1942,1,1,1,-9,0,0,14,4,1,5
2124,"ECU",130,11,2,1942,11,8,1942,0,0,0,-9,0,0,0,1,1,5
2125,"ECU",130,-9,4,1937,-9,12,1937,1,1,1,-9,0,0,7,3,1,5
2125,"PER",135,-9,4,1937,-9,12,1937,0,0,0,-9,0,0,12,3,1,5
2126,"PER",135,27,1,1911,28,1,1911,1,1,1,-9,0,0,17,4,1,5
2126,"ECU",130,27,1,1911,28,1,1911,0,1,1,-9,1,-9,17,4,1,5
2127,"PER",135,-9,8,1891,-9,8,1891,1,1,1,-9,0,0,7,3,1,5
2127,"ECU",130,-9,8,1891,-9,8,1891,0,1,1,-9,0,0,12,3,1,5
2128,"BOL",145,10,8,1886,10,8,1886,0,1,1,-9,0,0,0,1,1,5
2128,"PAR",150,10,8,1886,10,8,1886,1,1,1,-9,0,0,11,3,1,5
2129,"BOL",145,-9,10,1921,-9,12,1921,1,1,1,-9,0,0,11,3,1,5
2129,"PAR",150,-9,10,1921,-9,12,1921,0,1,1,-9,0,0,11,3,1,5
2130,"PAR",150,-9,10,1923,-9,12,1923,1,1,1,-9,0,0,11,3,1,5
2130,"BOL",145,-9,10,1923,-9,12,1923,0,1,1,-9,0,0,11,3,1,5
2131,"PAR",150,-9,8,1924,-9,12,1924,1,1,1,-9,0,0,11,3,1,5
2131,"BOL",145,-9,8,1924,-9,12,1924,0,1,1,-9,0,0,11,3,1,5
2132,"BOL",145,26,2,1927,27,2,1927,0,1,1,-9,0,0,15,4,1,5
2132,"PAR",150,26,2,1927,27,2,1927,1,1,1,-9,0,0,12,3,1,5
2133,"BOL",145,16,1,1930,26,1,1930,1,1,1,-9,1,-9,17,4,1,5
2133,"PAR",150,16,1,1930,26,1,1930,0,1,1,-9,1,-9,17,4,1,5
2136,"UKG",200,7,11,1974,-9,2,1975,0,0,0,-9,0,0,0,1,1,5
2136,"UGA",500,7,11,1974,-9,2,1975,1,0,0,-9,0,0,8,3,1,5
2138,"SUD",625,20,9,1972,22,9,1972,0,0,0,-9,0,0,16,4,1,5
2138,"LIB",620,20,9,1972,22,9,1972,1,0,0,-9,0,0,12,3,1,5
2139,"UKG",200,17,4,1977,19,7,1977,0,0,0,-9,0,0,7,3,1,5
2139,"GUA",90,17,4,1977,19,7,1977,1,1,1,-9,0,0,7,3,1,5
2140,"TAZ",510,24,2,1977,11,5,1977,0,0,0,-9,1,-9,17,4,1,5
2140,"UGA",500,24,2,1977,11,5,1977,1,1,1,-9,1,-9,17,4,1,5
2141,"UGA",500,9,10,1978,3,6,1979,1,1,1,-9,6,-9,20,5,1,5
2141,"LIB",620,11,3,1979,3,6,1979,1,0,0,-9,4,-9,20,5,0,5
2141,"TAZ",510,9,10,1978,3,6,1979,0,0,0,-9,6,-9,20,5,1,5
2142,"SUD",625,1,1,1977,14,4,1977,0,0,0,-9,0,0,8,3,1,5
2142,"ETH",530,1,1,1977,14,4,1977,1,1,2,-9,0,0,12,3,1,5
2143,"PER",135,8,1,1977,25,1,1977,0,1,1,-9,0,0,7,3,1,5
2143,"CHL",155,8,1,1977,25,1,1977,1,0,0,-9,0,0,7,3,1,5
2144,"TAZ",510,4,2,1977,14,2,1977,1,0,0,-9,0,0,15,4,1,5
2144,"KEN",501,4,2,1977,14,2,1977,0,0,0,-9,0,0,0,1,1,5
2148,"ZAI",490,26,4,1977,26,4,1977,0,0,0,-9,-9,-9,17,4,1,5
2148,"SAF",560,26,4,1977,26,4,1977,1,0,0,-9,-9,-9,17,4,1,5
2149,"LAO",812,-9,5,1977,2,10,1977,0,0,0,-9,-9,-9,17,4,1,5
2149,"CAM",811,-9,5,1977,2,10,1977,1,0,0,-9,-9,-9,17,4,1,5
2150,"CEN",482,13,5,1977,25,5,1977,0,0,0,-9,1,-9,17,4,0,5
2150,"ANG",540,8,3,1977,26,5,1977,1,0,0,-9,3,-9,17,4,1,5
2150,"UGA",500,28,4,1977,26,5,1977,1,0,0,-9,1,-9,17,4,0,5
2150,"FRN",220,15,4,1977,26,5,1977,0,0,0,-9,1,-9,17,4,0,5
2150,"CON",484,1,5,1977,26,5,1977,1,0,0,-9,1,-9,17,4,0,5
2150,"ZAI",490,8,3,1977,26,5,1977,0,0,0,-9,3,-9,12,3,1,5
2150,"EGY",651,28,4,1977,25,5,1977,0,0,0,-9,1,-9,17,4,0,5
2150,"CUB",40,8,3,1977,26,5,1977,1,0,0,-9,2,-9,17,4,1,5
2150,"MOR",600,16,4,1977,22,5,1977,0,0,0,-9,1,-9,17,4,0,5
2152,"YAR",678,3,2,1980,15,2,1980,0,0,0,-9,1,-9,17,4,1,5
2152,"SAU",670,3,2,1980,15,2,1980,1,0,0,-9,0,0,17,4,1,5
2153,"SAU",670,1,9,1964,1,9,1964,1,1,2,-9,0,0,1,2,1,5
2153,"EGY",651,1,9,1964,1,9,1964,0,0,0,-9,0,0,0,1,1,5
2155,"UKG",200,31,12,1966,22,4,1967,0,0,0,-9,-9,-9,17,4,1,5
2155,"YAR",678,31,12,1966,22,4,1967,1,1,1,-9,-9,-9,17,4,1,5
2157,"UKG",200,29,1,1963,27,2,1963,0,0,0,-9,1,-9,16,4,1,5
2157,"YAR",678,29,1,1963,27,2,1963,1,1,1,-9,0,0,14,4,1,5
2163,"CYP",352,19,2,1983,19,2,1983,0,0,0,-9,0,0,17,4,1,5
