dispnum,incidnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version
4137,4137028,"YUG",345,5,10,1998,5,10,1998,1,0,0,0,10,3,2,0,5
4137,4137029,"UKG",200,5,10,1998,5,10,1998,0,1,0,0,0,1,0,0,5
4137,4137029,"YUG",345,5,10,1998,5,10,1998,1,0,0,0,10,3,2,0,5
4137,4137030,"GMY",255,5,10,1998,5,10,1998,0,1,0,0,0,1,0,0,5
4137,4137030,"YUG",345,5,10,1998,5,10,1998,1,0,0,0,10,3,2,0,5
4137,4137031,"ALB",339,6,10,1998,9,10,1998,0,1,0,0,0,1,0,0,5
4137,4137031,"YUG",345,6,10,1998,9,10,1998,1,0,0,0,16,4,2,0,5
4137,4137032,"USA",2,10,10,1998,10,10,1998,1,1,0,0,7,3,2,0,5
4137,4137032,"YUG",345,10,10,1998,10,10,1998,0,0,0,0,0,1,0,0,5
4137,4137033,"ALB",339,12,10,1998,12,10,1998,0,1,0,0,0,1,0,0,5
4137,4137033,"YUG",345,12,10,1998,12,10,1998,1,0,0,0,16,4,2,0,5
4137,4137034,"USA",2,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"CAN",20,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"UKG",200,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"NTH",210,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"BEL",211,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"LUX",212,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"FRN",220,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"SPN",230,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"POR",235,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"GMY",255,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"ITA",325,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"YUG",345,13,10,1998,27,10,1998,0,0,0,0,0,1,0,0,5
4137,4137034,"GRC",350,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"NOR",385,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"DEN",390,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"ICE",395,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137034,"TUR",640,13,10,1998,27,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"USA",2,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"UKG",200,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"NTH",210,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"BEL",211,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"LUX",212,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"FRN",220,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"SPN",230,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"POR",235,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"GMY",255,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"ITA",325,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"YUG",345,23,10,1998,23,10,1998,0,0,0,0,0,1,0,0,5
4137,4137035,"GRC",350,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"NOR",385,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"DEN",390,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"ICE",395,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137035,"TUR",640,23,10,1998,23,10,1998,1,1,0,0,1,2,2,0,5
4137,4137036,"ALB",339,3,11,1998,3,11,1998,0,1,0,0,0,1,0,0,5
4137,4137036,"YUG",345,3,11,1998,3,11,1998,1,0,0,0,16,4,2,0,5
4137,4137037,"ALB",339,11,12,1998,13,12,1998,0,1,0,0,0,1,0,0,5
4137,4137037,"YUG",345,11,12,1998,13,12,1998,1,0,0,0,16,4,2,0,5
4137,4137038,"UKG",200,17,12,1998,17,12,1998,1,1,0,0,11,3,4,0,5
4137,4137038,"FRN",220,17,12,1998,17,12,1998,1,1,0,0,11,3,4,0,5
4137,4137038,"YUG",345,17,12,1998,17,12,1998,0,0,0,0,0,1,0,0,5
4137,4137039,"ALB",339,19,12,1998,19,12,1998,0,1,0,0,0,1,0,0,5
4137,4137039,"YUG",345,19,12,1998,19,12,1998,1,0,0,0,12,3,2,0,5
4137,4137040,"ALB",339,14,1,1999,-9,1,1999,1,1,0,0,11,3,2,0,5
4137,4137040,"YUG",345,14,1,1999,-9,1,1999,0,0,0,0,0,1,0,0,5
4137,4137042,"USA",2,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"CAN",20,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"UKG",200,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"NTH",210,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"BEL",211,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"LUX",212,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"FRN",220,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"SPN",230,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"POR",235,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"GMY",255,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"ITA",325,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"YUG",345,20,1,1999,20,1,1999,0,0,0,0,0,1,0,0,5
4137,4137042,"GRC",350,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"NOR",385,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"DEN",390,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"ICE",395,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137042,"TUR",640,20,1,1999,20,1,1999,1,1,0,0,8,3,2,0,5
4137,4137043,"USA",2,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"CAN",20,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"UKG",200,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"NTH",210,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"BEL",211,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"LUX",212,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"FRN",220,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"SPN",230,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"POR",235,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"GMY",255,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"ITA",325,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"YUG",345,28,1,1999,30,1,1999,0,0,0,0,0,1,0,0,5
4137,4137043,"GRC",350,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"NOR",385,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"DEN",390,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"ICE",395,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137043,"TUR",640,28,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"USA",2,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"CAN",20,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"UKG",200,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"NTH",210,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"BEL",211,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"LUX",212,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"FRN",220,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"SPN",230,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"POR",235,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"GMY",255,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"ITA",325,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"YUG",345,30,1,1999,30,1,1999,0,0,0,0,0,1,0,0,5
4137,4137044,"GRC",350,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"NOR",385,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"DEN",390,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"ICE",395,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137044,"TUR",640,30,1,1999,30,1,1999,1,1,0,0,1,2,2,0,5
4137,4137045,"ALB",339,5,2,1999,5,2,1999,0,1,0,0,0,1,0,0,5
4137,4137045,"YUG",345,5,2,1999,5,2,1999,1,0,0,0,16,4,2,0,5
4137,4137046,"ALB",339,5,2,1999,5,2,1999,1,1,0,0,8,3,2,0,5
4137,4137046,"YUG",345,5,2,1999,5,2,1999,0,0,0,0,0,1,0,0,5
4137,4137047,"USA",2,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"CAN",20,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"UKG",200,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"NTH",210,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"BEL",211,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"LUX",212,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"FRN",220,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"SPN",230,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"POR",235,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"GMY",255,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"ITA",325,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"YUG",345,14,2,1999,14,2,1999,0,0,0,0,0,1,0,0,5
4137,4137047,"GRC",350,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"NOR",385,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"DEN",390,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"ICE",395,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137047,"TUR",640,14,2,1999,14,2,1999,1,1,0,0,1,2,2,0,5
4137,4137048,"ALB",339,15,2,1999,15,2,1999,0,1,0,0,0,1,0,0,5
4137,4137048,"YUG",345,15,2,1999,15,2,1999,1,0,0,0,16,4,2,0,5
4137,4137049,"ALB",339,15,2,1999,15,2,1999,1,1,0,0,8,3,2,0,5
4137,4137049,"YUG",345,15,2,1999,15,2,1999,0,0,0,0,0,1,0,0,5
4137,4137050,"USA",2,17,2,1999,17,2,1999,1,1,0,0,7,3,2,0,5
4137,4137050,"YUG",345,17,2,1999,17,2,1999,0,0,0,0,0,1,0,0,5
4137,4137051,"USA",2,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"CAN",20,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"UKG",200,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"NTH",210,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"BEL",211,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"LUX",212,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"FRN",220,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"SPN",230,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"POR",235,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"GMY",255,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"ITA",325,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"YUG",345,18,2,1999,18,2,1999,0,0,0,0,0,1,0,0,5
4137,4137051,"GRC",350,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"NOR",385,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"DEN",390,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"ICE",395,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137051,"TUR",640,18,2,1999,18,2,1999,1,1,0,0,1,2,2,0,5
4137,4137052,"USA",2,19,2,1999,19,2,1999,1,1,0,0,7,3,2,0,5
4137,4137052,"YUG",345,19,2,1999,19,2,1999,0,0,0,0,0,1,0,0,5
4137,4137053,"ALB",339,21,2,1999,-9,2,1999,1,1,0,0,11,3,2,0,5
4137,4137053,"YUG",345,21,2,1999,-9,2,1999,0,0,0,0,0,1,0,0,5
4137,4137054,"USA",2,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"UKG",200,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"NTH",210,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"SPN",230,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"GMY",255,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"ITA",325,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"YUG",345,22,2,1999,-9,2,1999,0,0,0,0,0,1,0,0,5
4137,4137054,"GRC",350,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137054,"TUR",640,22,2,1999,-9,2,1999,1,1,0,0,7,3,2,0,5
4137,4137055,"USA",2,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"CAN",20,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"UKG",200,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"NTH",210,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"BEL",211,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"LUX",212,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"FRN",220,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"SPN",230,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"POR",235,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"GMY",255,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"ITA",325,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"YUG",345,23,2,1999,23,2,1999,0,0,0,0,0,1,0,0,5
4137,4137055,"GRC",350,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"NOR",385,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"DEN",390,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"ICE",395,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137055,"TUR",640,23,2,1999,23,2,1999,1,1,0,0,1,2,2,0,5
4137,4137056,"FRN",220,24,2,1999,27,2,1999,1,1,0,0,7,3,2,0,5
4137,4137056,"YUG",345,24,2,1999,27,2,1999,0,0,0,0,0,1,0,0,5
4137,4137057,"ALB",339,26,2,1999,26,2,1999,1,1,0,0,7,3,2,0,5
4137,4137057,"YUG",345,26,2,1999,26,2,1999,0,0,0,0,0,1,0,0,5
4137,4137058,"UKG",200,28,2,1999,3,3,1999,1,1,0,0,7,3,2,0,5
4137,4137058,"ITA",325,28,2,1999,3,3,1999,1,1,0,0,7,3,2,0,5
4137,4137058,"YUG",345,28,2,1999,3,3,1999,0,0,0,0,0,1,0,0,5
4137,4137059,"ALB",339,1,3,1999,4,3,1999,0,1,0,0,0,1,0,0,5
4137,4137059,"YUG",345,1,3,1999,4,3,1999,1,0,0,0,16,4,2,0,5
4137,4137060,"ALB",339,4,3,1999,4,3,1999,1,1,0,0,8,3,2,0,5
4137,4137060,"YUG",345,4,3,1999,4,3,1999,0,0,0,0,0,1,0,0,5
4137,4137061,"ALB",339,5,3,1999,-9,3,1999,0,1,0,0,0,1,0,0,5
4137,4137061,"YUG",345,5,3,1999,-9,3,1999,1,0,0,0,11,3,2,0,5
4137,4137062,"USA",2,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137062,"CAN",20,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137062,"NTH",210,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137062,"BEL",211,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137062,"GMY",255,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137062,"YUG",345,8,3,1999,11,3,1999,0,0,0,0,0,1,0,0,5
4137,4137062,"GRC",350,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137062,"TUR",640,8,3,1999,11,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"USA",2,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"CAN",20,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"UKG",200,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"NTH",210,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"BEL",211,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"LUX",212,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"FRN",220,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"SPN",230,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"POR",235,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"GMY",255,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"POL",290,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"HUN",310,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"CZR",316,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"ITA",325,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"YUG",345,9,3,1999,20,3,1999,0,0,0,0,0,1,0,0,5
4137,4137063,"GRC",350,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"NOR",385,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"DEN",390,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"ICE",395,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137063,"TUR",640,9,3,1999,20,3,1999,1,1,0,0,7,3,2,0,5
4137,4137064,"USA",2,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"CAN",20,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"UKG",200,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"NTH",210,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"BEL",211,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"LUX",212,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"FRN",220,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"SPN",230,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"POR",235,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"GMY",255,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"ITA",325,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"YUG",345,12,3,1999,12,3,1999,0,0,0,0,0,1,0,0,5
4137,4137064,"GRC",350,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"NOR",385,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"DEN",390,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"ICE",395,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137064,"TUR",640,12,3,1999,12,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"USA",2,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"CAN",20,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"UKG",200,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"NTH",210,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"BEL",211,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"LUX",212,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"FRN",220,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"SPN",230,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"POR",235,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"GMY",255,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"POL",290,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"HUN",310,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"CZR",316,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"ITA",325,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"YUG",345,13,3,1999,13,3,1999,0,0,0,0,0,1,0,0,5
4137,4137065,"GRC",350,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"NOR",385,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"DEN",390,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"ICE",395,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137065,"TUR",640,13,3,1999,13,3,1999,1,1,0,0,1,2,2,0,5
4137,4137066,"ALB",339,13,3,1999,13,3,1999,1,1,0,0,7,3,2,0,5
4137,4137066,"YUG",345,13,3,1999,13,3,1999,0,0,0,0,0,1,0,0,5
4137,4137067,"USA",2,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"CAN",20,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"UKG",200,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"NTH",210,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"BEL",211,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"LUX",212,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"FRN",220,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"SPN",230,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"POR",235,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"GMY",255,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"ITA",325,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"YUG",345,15,3,1999,15,3,1999,0,0,0,0,0,1,0,0,5
4137,4137067,"GRC",350,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"NOR",385,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"DEN",390,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"ICE",395,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137067,"TUR",640,15,3,1999,15,3,1999,1,1,0,0,1,2,2,0,5
4137,4137068,"MAC",343,16,3,1999,-9,3,1999,0,1,0,0,0,1,0,0,5
4137,4137068,"YUG",345,16,3,1999,-9,3,1999,1,0,0,0,11,3,2,0,5
4137,4137069,"USA",2,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"CAN",20,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"UKG",200,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"NTH",210,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"BEL",211,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"LUX",212,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"FRN",220,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"SPN",230,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"POR",235,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"GMY",255,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"POL",290,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"HUN",310,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"CZR",316,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"ITA",325,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"YUG",345,16,3,1999,16,3,1999,0,0,0,0,0,1,0,0,5
4137,4137069,"GRC",350,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"NOR",385,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"DEN",390,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"ICE",395,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137069,"TUR",640,16,3,1999,16,3,1999,1,1,0,0,1,2,2,0,5
4137,4137070,"ALB",339,21,3,1999,21,3,1999,0,1,0,0,0,1,0,0,5
4137,4137070,"YUG",345,21,3,1999,21,3,1999,1,0,0,0,12,3,2,0,5
4137,4137071,"USA",2,22,3,1999,22,3,1999,1,1,0,0,7,3,2,0,5
4137,4137071,"YUG",345,22,3,1999,22,3,1999,0,0,0,0,0,1,0,0,5
