dispnum,incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version
4193,4193011,6,1,1998,6,1,1998,1,2,0,0,12,3,1,5
4193,4193009,2,1,1998,2,1,1998,1,4,0,0,12,3,1,5
4193,4193022,29,7,1998,29,7,1998,1,-9,0,0,17,4,1,5
4193,4193005,25,12,1997,25,12,1997,1,6,0,0,12,3,1,5
4193,4193021,5,3,1998,5,3,1998,1,146,0,0,7,3,1,5
4193,4193015,14,1,1998,14,1,1998,1,1,0,0,12,3,1,5
4193,4193012,8,1,1998,8,1,1998,1,5,0,0,12,3,1,5
4193,4193016,15,1,1998,15,1,1998,1,7,0,0,7,3,1,5
4193,4193008,1,1,1998,22,1,1998,22,1,0,0,8,3,1,5
4193,4193018,26,1,1998,26,1,1998,1,1,0,0,7,3,1,5
4193,4193020,11,2,1998,11,2,1998,1,22,0,0,12,3,1,5
4193,4193002,23,10,1997,23,10,1997,1,0,0,0,17,4,1,5
4193,4193006,31,12,1997,31,12,1997,1,1,0,0,12,3,1,5
4193,4193010,6,1,1998,6,1,1998,1,0,0,0,12,3,1,5
4193,4193019,27,1,1998,27,1,1998,1,15,0,0,12,3,1,5
4196,4196001,24,2,1996,24,2,1996,1,-9,0,0,16,4,1,5
4197,4197003,-9,11,2000,-9,12,2000,-9,-9,0,0,7,3,1,5
4197,4197001,-9,11,2000,-9,12,2000,-9,-9,0,0,7,3,1,5
4197,4197002,-9,11,2000,-9,12,2000,-9,-9,0,0,8,3,2,5
4200,4200001,21,8,1999,21,8,1999,1,-9,0,0,15,4,1,5
4201,4201015,22,11,2000,22,11,2000,1,55,0,0,16,4,1,5
4201,4201018,4,3,2001,7,3,2001,4,23,0,0,8,3,1,5
4201,4201013,20,11,2000,20,11,2000,1,2,0,0,8,3,1,5
4201,4201019,27,3,2001,29,3,2001,3,-9,0,0,8,3,1,5
4201,4201011,27,9,2000,28,9,2000,2,-9,0,0,7,3,1,5
4201,4201004,30,5,2000,31,5,2000,2,-9,0,0,12,3,1,5
4201,4201014,22,11,2000,-9,11,2000,-9,0,0,0,8,3,1,5
4201,4201012,-9,10,2000,-9,10,2000,-9,-9,0,0,11,3,1,5
4201,4201016,16,1,2001,16,1,2001,1,8,0,0,11,3,1,5
4201,4201008,6,6,2000,6,6,2000,1,109,1,-9,17,4,1,5
4201,4201007,2,6,2000,2,6,2000,1,4,0,0,11,3,1,5
4201,4201017,24,1,2001,26,1,2001,3,39,0,0,8,3,1,5
4201,4201001,24,9,1999,26,9,1999,3,161,0,0,8,3,1,5
4201,4201003,30,5,2000,-9,6,2000,-9,0,0,0,8,3,1,5
4201,4201002,3,3,2000,-9,3,2000,-9,88,0,0,8,3,1,5
4201,4201005,-9,6,2000,-9,6,2000,-9,-9,0,0,11,3,1,5
4201,4201010,23,9,2000,7,10,2000,15,4,0,0,11,3,1,5
4201,4201009,23,9,2000,28,9,2000,6,0,0,0,8,3,1,5
4201,4201006,-9,6,2000,-9,6,2000,-9,-9,0,0,11,3,1,5
4203,4203008,19,7,1998,19,7,1998,1,-9,1,3,17,4,1,5
4203,4203001,-9,6,1997,-9,7,1997,-9,-9,-9,-9,17,4,1,5
4203,4203007,15,6,1998,15,7,1998,31,34,0,0,12,3,1,5
4203,4203002,15,11,1997,8,12,1997,24,2,-9,-9,17,4,1,5
4203,4203003,17,11,1997,17,11,1997,1,-9,-9,-9,17,4,1,5
4203,4203004,-9,5,1998,-9,5,1998,-9,-9,0,0,14,4,1,5
4203,4203006,24,5,1998,26,5,1998,3,22,0,0,14,4,1,5
4203,4203005,-9,5,1998,-9,5,1998,-9,-9,-9,-9,17,4,1,5
4205,4205003,5,11,1997,-9,4,1998,-9,-9,0,0,15,4,1,5
4205,4205002,29,9,1997,29,9,1997,1,37,0,0,7,3,1,5
4205,4205001,29,9,1997,29,9,1997,1,0,0,0,16,4,1,5
4206,4206009,17,2,1999,17,2,1999,1,-9,0,0,16,4,1,5
4206,4206008,4,10,1998,4,10,1998,1,136,0,0,16,4,1,5
4206,4206005,25,12,1997,29,12,1997,5,136,0,0,12,3,1,5
4206,4206006,10,5,1998,-9,5,1998,-9,145,0,0,11,3,1,5
4206,4206007,2,10,1998,-9,10,1998,-9,2,0,0,16,4,1,5
4206,4206001,5,9,1996,-9,9,1996,-9,116,0,0,12,3,1,5
4206,4206003,14,5,1997,-9,7,1997,-9,129,0,0,16,4,1,5
4206,4206004,20,9,1997,-9,10,1997,-9,96,0,0,16,4,1,5
4206,4206002,30,12,1996,-9,1,1997,-9,135,0,0,16,4,1,5
4208,4208001,29,9,1999,29,9,1999,1,-9,0,0,14,4,1,5
4210,4210004,31,1,2001,31,1,2001,1,-9,0,0,7,3,1,5
4210,4210002,-9,5,2000,-9,5,2000,-9,-9,0,0,12,3,1,5
4210,4210003,21,10,2000,21,10,2000,1,103,0,0,7,3,1,5
4210,4210001,9,2,2000,9,2,2000,1,-9,0,0,12,3,1,5
4212,4212005,14,3,2001,14,3,2001,1,-9,0,0,12,3,1,5
4212,4212002,8,4,2000,8,4,2000,1,159,0,0,12,3,1,5
4212,4212004,20,9,2000,20,9,2000,1,175,0,0,12,3,1,5
4212,4212003,14,9,2000,14,9,2000,1,6,0,0,12,3,1,5
4212,4212001,17,11,1999,18,11,1999,2,143,0,0,12,3,1,5
4213,4213001,2,2,2000,8,2,2000,7,65,0,0,15,4,1,5
4213,4213002,7,4,2000,-9,4,2000,-9,-9,0,0,15,4,1,5
4214,4214001,10,11,2000,20,12,2000,41,-9,0,0,15,4,1,5
4215,4215001,11,1,1999,14,1,1999,4,-9,0,0,8,3,1,5
4216,4216001,3,10,1997,3,10,1997,1,-9,0,0,7,3,1,5
4217,4217001,20,8,1998,20,8,1998,1,-9,-9,-9,16,4,1,5
4218,4218002,23,3,2000,23,3,2000,1,-9,0,0,1,2,1,5
4218,4218001,23,3,2000,23,3,2000,1,0,0,0,1,2,1,5
4219,4219001,7,1,1994,9,1,1994,3,-9,0,0,15,4,1,5
4220,4220004,9,11,2000,9,11,2000,1,-9,0,0,7,3,1,5
4220,4220003,9,11,2000,9,11,2000,1,0,0,0,7,3,1,5
4220,4220002,17,10,2000,17,10,2000,1,23,0,0,7,3,1,5
4220,4220001,17,10,2000,17,10,2000,1,0,0,0,7,3,1,5
4221,4221003,11,9,2000,11,9,2000,1,0,0,0,17,4,1,5
4221,4221002,11,9,2000,11,9,2000,1,0,0,0,12,3,1,5
4221,4221001,18,6,2000,18,6,2000,1,85,1,1,16,4,1,5
4221,4221004,11,9,2000,13,9,2000,3,-9,0,0,8,3,1,5
4222,4222001,21,4,2000,21,4,2000,1,-9,0,0,16,4,1,5
4223,4223008,5,3,2000,5,3,2000,1,11,0,0,11,3,1,5
4223,4223010,30,4,2000,4,5,2000,5,115,-9,-9,17,4,1,5
4223,4223003,11,8,1999,11,8,1999,1,62,0,0,16,4,1,5
4223,4223006,15,2,2000,15,2,2000,1,12,1,9,17,4,1,5
4223,4223004,12,10,1999,12,10,1999,1,102,0,0,8,3,1,5
4223,4223011,23,8,2000,24,8,2000,2,28,1,2,17,4,1,5
4223,4223009,16,3,2000,25,3,2000,10,45,-9,-9,17,4,1,5
4223,4223002,10,8,1999,10,8,1999,1,1,1,16,16,4,1,5
4223,4223005,22,1,2000,25,1,2000,4,24,1,-9,17,4,1,5
4223,4223001,18,7,1999,18,7,1999,1,23,-9,-9,17,4,1,5
4223,4223013,28,10,2000,28,10,2000,1,-9,0,0,8,3,1,5
4223,4223007,27,2,2000,28,2,2000,2,7,-9,-9,17,4,1,5
4223,4223012,20,9,2000,20,9,2000,1,38,1,11,17,4,1,5
4224,4224001,8,11,1993,8,11,1993,1,-9,0,0,1,2,1,5
4225,4225002,23,3,1999,24,3,1999,2,1,0,0,7,3,1,5
4225,4225003,24,3,1999,24,3,1999,1,-9,0,0,7,3,1,5
4225,4225001,21,3,1999,24,3,1999,4,2,0,0,12,3,1,5
4226,4226001,-9,4,1997,-9,4,1997,-9,-9,0,0,7,3,1,5
4227,4227001,20,8,1998,20,8,1998,1,-9,-9,-9,16,4,1,5
4228,4228003,-9,8,1998,-9,8,1998,-9,-9,0,0,11,3,1,5
4228,4228001,11,8,1998,14,8,1998,4,-9,0,0,8,3,2,5
4228,4228002,-9,8,1998,-9,8,1998,-9,-9,0,0,11,3,2,5
4229,4229001,8,8,2000,8,8,2000,1,-9,0,0,11,3,1,5
4230,4230001,27,6,1997,29,6,1997,3,-9,0,0,8,3,1,5
4231,4231001,10,8,1996,18,10,1996,70,-9,0,0,15,4,1,5
4232,4232002,27,4,2000,27,4,2000,1,-9,0,0,16,4,1,5
4232,4232001,3,4,2000,3,4,2000,1,24,0,0,16,4,1,5
4235,4235001,5,2,2001,5,2,2001,1,-9,0,0,16,4,1,5
4236,4236001,12,12,2001,12,12,2001,1,-9,0,0,4,2,1,5
4237,4237001,16,12,1994,16,12,1994,1,-9,0,0,11,3,1,5
4238,4238001,14,2,2001,14,2,2001,1,-9,0,0,7,3,1,5
4239,4239001,14,2,2001,14,2,2001,1,0,0,0,12,3,1,5
4239,4239003,11,4,2001,11,4,2001,1,0,0,0,7,3,1,5
4239,4239002,14,2,2001,14,2,2001,1,56,0,0,7,3,1,5
4239,4239004,11,4,2001,11,4,2001,1,-9,0,0,12,3,1,5
4240,4240001,30,8,2001,-9,9,2001,-9,-9,0,0,7,3,1,5
4242,4242014,2,9,2002,2,9,2002,1,1,0,0,7,3,1,5
4242,4242022,19,10,2002,19,10,2002,1,131,0,0,11,3,1,5
4242,4242024,26,6,2003,26,6,2003,1,63,0,0,7,3,1,5
4242,4242026,27,9,2003,27,9,2003,1,181,0,0,7,3,1,5
4242,4242002,1,4,2002,3,4,2002,3,11,0,0,8,3,1,5
4242,4242008,29,7,2002,6,8,2002,9,2,0,0,16,4,1,5
4242,4242011,6,8,2002,6,8,2002,1,8,0,0,11,3,1,5
4242,4242013,23,8,2002,23,8,2002,1,10,0,0,16,4,1,5
4242,4242020,7,10,2002,7,10,2002,1,2,0,0,11,3,1,5
4242,4242016,12,9,2002,12,9,2002,1,4,0,0,1,2,1,5
4242,4242001,18,10,2001,18,10,2001,1,164,0,0,12,3,1,5
4242,4242006,11,5,2002,11,5,2002,1,12,0,0,7,3,1,5
4242,4242025,28,8,2003,28,8,2003,1,30,0,0,7,3,1,5
4242,4242027,26,3,2004,26,3,2004,1,171,0,0,7,3,1,5
4242,4242017,16,9,2002,16,9,2002,1,11,0,0,11,3,1,5
4242,4242015,3,9,2002,3,9,2002,1,9,0,0,11,3,1,5
4242,4242029,19,9,2004,19,9,2004,1,54,0,0,7,3,1,5
4242,4242028,13,9,2004,14,9,2004,2,6,0,0,7,3,1,5
4242,4242019,28,9,2002,29,9,2002,2,9,0,0,11,3,1,5
4242,4242005,7,5,2002,7,5,2002,1,4,0,0,11,3,1,5
4242,4242003,12,4,2002,14,4,2002,3,0,0,0,14,4,1,5
4242,4242018,27,9,2002,27,9,2002,1,1,0,0,7,3,1,5
4242,4242004,12,4,2002,14,4,2002,3,25,0,0,8,3,1,5
4242,4242021,9,10,2002,9,10,2002,1,10,0,0,11,3,1,5
4242,4242012,14,8,2002,14,8,2002,1,9,0,0,7,3,1,5
4242,4242007,23,5,2002,23,5,2002,1,67,0,0,11,3,1,5
4242,4242009,31,7,2002,31,7,2002,1,5,0,0,11,3,1,5
4242,4242030,12,11,2004,15,11,2005,369,-9,0,0,7,3,1,5
4242,4242010,5,8,2002,5,8,2002,1,1,0,0,11,3,1,5
4242,4242023,27,2,2003,27,2,2003,1,119,0,0,7,3,1,5
4243,4243001,4,7,2000,4,7,2000,1,-9,0,0,16,4,1,5
4244,4244001,8,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,5
4245,4245001,8,10,1997,8,10,1997,1,-9,0,0,16,4,1,5
4246,4246001,11,10,1997,15,10,1997,5,-9,-9,-9,17,4,1,5
4248,4248004,3,11,1998,-9,11,1998,-9,0,0,0,8,3,1,5
4248,4248006,-9,4,1999,-9,4,1999,-9,-9,0,0,11,3,1,5
4248,4248001,28,9,1998,28,9,1998,1,5,0,0,10,3,1,5
4248,4248005,3,11,1998,-9,11,1998,-9,-9,0,0,11,3,1,5
4248,4248003,3,10,1998,3,10,1998,1,31,0,0,16,4,1,5
4248,4248002,3,10,1998,3,10,1998,1,0,0,0,16,4,1,5
4249,4249001,16,2,1997,-9,2,1997,-9,-9,0,0,11,3,1,5
4250,4250005,10,4,1998,12,4,1998,3,27,1,-9,17,4,1,5
4250,4250004,19,3,1998,19,3,1998,1,22,-9,-9,16,4,1,5
4250,4250006,7,5,1998,7,5,1998,1,124,0,0,11,3,1,5
4250,4250007,8,9,1998,11,9,1998,4,-9,0,0,11,3,1,5
4250,4250001,25,2,1998,25,2,1998,1,4,1,12,17,4,1,5
4250,4250002,1,3,1998,1,3,1998,1,5,-9,-9,17,4,1,5
4250,4250003,6,3,1998,6,3,1998,1,13,0,0,11,3,1,5
4251,4251003,2,6,1997,4,6,1997,3,3,-9,-9,17,4,1,5
4251,4251016,7,1,1998,7,1,1998,1,20,-9,-9,16,4,1,5
4251,4251019,17,2,1998,20,2,1998,4,8,-9,-9,17,4,1,5
4251,4251014,12,12,1997,12,12,1997,1,-9,-9,-9,17,4,1,5
4251,4251013,8,10,1997,10,10,1997,3,65,-9,-9,17,4,1,5
4251,4251002,27,5,1997,10,3,1998,288,6,0,0,14,4,2,5
4251,4251008,6,8,1997,-9,2,1998,-9,7,0,0,13,4,1,5
4251,4251017,27,1,1998,27,1,1998,1,9,-9,-9,17,4,1,5
4251,4251021,2,3,1998,2,3,1998,1,-9,-9,-9,17,4,1,5
4251,4251010,23,8,1997,23,8,1997,1,12,-9,-9,17,4,1,5
4251,4251004,5,6,1997,5,6,1997,1,5,0,0,1,2,1,5
4251,4251001,27,5,1997,10,3,1998,288,0,0,0,14,4,1,5
4251,4251015,-9,1,1998,-9,1,1998,-9,-9,0,0,15,4,1,5
4251,4251005,10,6,1997,10,6,1997,1,1,-9,-9,17,4,1,5
4251,4251020,25,2,1998,25,2,1998,1,5,-9,-9,17,4,1,5
4251,4251018,5,2,1998,15,2,1998,11,12,-9,-9,17,4,1,5
4251,4251012,20,9,1997,22,9,1997,3,18,-9,-9,16,4,1,5
4251,4251007,9,7,1997,18,7,1997,10,28,-9,-9,17,4,1,5
4251,4251006,11,6,1997,11,6,1997,1,28,0,0,7,3,1,5
4251,4251009,13,8,1997,14,8,1997,2,10,-9,-9,17,4,1,5
4251,4251011,4,9,1997,11,9,1997,8,16,-9,-9,17,4,1,5
4252,4252001,14,8,1999,18,8,1999,5,-9,-9,-9,17,4,1,5
4253,4253005,5,6,2000,11,6,2000,7,-9,-9,-9,17,4,1,5
4253,4253001,5,5,2000,9,5,2000,5,2,-9,-9,17,4,1,5
4253,4253003,8,5,2000,-9,5,2000,-9,6,0,0,11,3,1,5
4253,4253004,14,5,2000,14,5,2000,1,22,0,0,17,4,1,5
4253,4253002,7,5,2000,-9,5,2000,-9,1,0,0,11,3,1,5
4254,4254001,-9,9,1998,-9,11,1998,-9,-9,0,0,7,3,1,5
4255,4255001,-9,2,1998,-9,2,1998,-9,-9,0,0,12,3,1,5
4256,4256002,-9,4,1999,-9,10,1999,-9,-9,0,0,11,3,1,5
4256,4256001,9,4,1999,9,4,1999,1,-9,0,0,1,2,2,5
4257,4257008,25,5,2001,25,5,2001,1,-9,1,1,16,4,1,5
4257,4257005,29,1,2001,29,1,2001,1,29,-9,-9,16,4,1,5
4257,4257006,27,2,2001,27,2,2001,1,63,-9,-9,16,4,1,5
4257,4257004,12,1,2001,15,1,2001,4,17,0,0,11,3,1,5
4257,4257001,-9,7,2000,-9,1,2001,-9,-9,0,0,11,3,1,5
4257,4257003,23,10,2000,-9,4,2001,-9,81,0,0,11,3,1,5
4257,4257002,22,9,2000,22,9,2000,1,31,-9,-9,16,4,1,5
4257,4257007,1,5,2001,1,5,2001,1,24,-9,-9,16,4,1,5
4258,4258002,12,5,1998,31,5,1998,20,19,0,0,14,4,1,5
4258,4258003,31,5,1998,7,6,1998,8,-9,-9,-9,20,5,1,5
4258,4258001,6,5,1998,6,5,1998,1,6,-9,-9,17,4,1,5
4259,4259002,-9,3,2001,-9,3,2001,-9,-9,0,0,7,3,1,5
4259,4259001,-9,2,2001,-9,2,2001,-9,-9,0,0,11,3,1,5
4260,4260001,3,10,1999,-9,10,1999,-9,2,0,0,7,3,1,5
4260,4260003,6,10,1999,9,10,1999,4,-9,0,0,8,3,1,5
4260,4260002,5,10,1999,5,10,1999,1,1,0,0,12,3,1,5
4261,4261001,21,10,2000,21,10,2000,1,-9,0,0,12,3,1,5
4262,4262003,23,11,2000,23,11,2000,1,-9,0,0,12,3,1,5
4262,4262002,15,11,2000,15,11,2000,1,8,0,0,12,3,1,5
4262,4262001,13,10,2000,13,10,2000,1,33,0,0,16,4,1,5
4263,4263001,24,10,2001,-9,11,2001,-9,-9,0,0,15,4,1,5
4264,4264001,12,9,1999,26,9,1999,15,-9,0,0,8,3,1,5
4266,4266001,22,12,2001,22,12,2001,1,-9,1,-9,17,4,1,5
4269,4269015,11,10,1994,11,10,1994,1,1,0,0,7,3,1,5
4269,4269008,8,10,1994,15,10,1994,8,1,0,0,11,3,1,5
4269,4269012,10,10,1994,10,10,1994,1,1,0,0,1,2,2,5
4269,4269013,11,10,1994,11,10,1994,1,0,0,0,7,3,1,5
4269,4269017,12,10,1994,20,10,1994,9,0,0,0,11,3,7,5
4269,4269005,7,10,1994,20,10,1994,14,0,0,0,7,3,3,5
4269,4269022,17,10,1994,17,10,1994,1,2,0,0,7,3,1,5
4269,4269019,13,10,1994,13,10,1994,1,1,0,0,7,3,2,5
4269,4269001,2,8,1994,15,8,1994,14,65,0,0,7,3,2,5
4269,4269021,15,10,1994,20,10,1994,6,2,0,0,11,3,7,5
4269,4269020,14,10,1994,14,10,1994,1,1,0,0,1,2,1,5
4269,4269003,7,10,1994,7,10,1994,1,0,0,0,1,2,1,5
4269,4269014,11,10,1994,11,10,1994,1,0,0,0,7,3,1,5
4269,4269009,9,10,1994,9,10,1994,1,0,0,0,8,3,1,5
4269,4269028,17,8,1995,17,8,1995,1,6,0,0,7,3,1,5
4269,4269029,23,8,1995,-9,8,1995,-9,30,0,0,11,3,1,5
4269,4269010,9,10,1994,20,10,1994,12,0,0,0,11,3,7,5
4269,4269018,12,10,1994,12,10,1994,1,1,0,0,7,3,1,5
4269,4269002,6,10,1994,20,10,1994,15,1,0,0,11,3,1,5
4269,4269030,22,9,1995,9,10,1995,18,-9,0,0,7,3,2,5
4269,4269016,12,10,1994,20,10,1994,9,0,0,0,11,3,7,5
4269,4269023,19,10,1994,19,10,1994,1,1,0,0,7,3,1,5
4269,4269006,7,10,1994,7,10,1994,1,1,0,0,7,3,1,5
4269,4269011,9,10,1994,20,10,1994,12,1,0,0,11,3,7,5
4269,4269004,7,10,1994,20,10,1994,14,0,0,0,11,3,7,5
4269,4269025,1,11,1994,1,11,1994,1,32,0,0,7,3,1,5
4269,4269026,3,12,1994,8,12,1994,6,122,0,0,7,3,2,5
4269,4269007,8,10,1994,8,10,1994,1,0,0,0,7,3,1,5
4269,4269027,4,4,1995,-9,4,1995,-9,135,0,0,11,3,1,5
4271,4271009,13,9,1996,13,9,1996,1,3,0,0,16,4,1,5
4271,4271013,4,11,1996,4,11,1996,1,-9,-9,-9,16,4,1,5
4271,4271004,4,9,1996,4,9,1996,1,4,-9,-9,16,4,1,5
4271,4271011,17,9,1996,17,9,1996,1,46,0,0,7,3,1,5
4271,4271003,4,9,1996,6,9,1996,3,0,0,0,8,3,1,5
4271,4271012,2,11,1996,2,11,1996,1,2,-9,-9,16,4,2,5
4271,4271010,16,9,1996,16,9,1996,1,1,0,0,1,2,1,5
4271,4271007,11,9,1996,11,9,1996,1,0,0,0,7,3,1,5
4271,4271006,10,9,1996,12,9,1996,3,1,0,0,7,3,1,5
4271,4271008,11,9,1996,11,9,1996,1,2,0,0,16,4,1,5
4271,4271001,30,8,1996,2,9,1996,4,4,0,0,8,3,1,5
4271,4271002,3,9,1996,3,9,1996,1,1,-9,-9,16,4,1,5
4272,4272001,-9,10,1996,-9,10,1996,-9,-9,0,0,16,4,1,5
4272,4272005,25,9,1997,25,9,1997,1,-9,-9,-9,16,4,1,5
4272,4272002,-9,1,1997,-9,1,1997,-9,-9,0,0,11,3,1,5
4272,4272004,2,3,1997,6,3,1997,5,207,0,0,7,3,1,5
4272,4272003,22,2,1997,22,2,1997,1,8,0,0,17,4,1,5
4273,4273129,12,2,2001,12,2,2001,1,4,0,0,16,4,1,5
4273,4273102,9,2,2000,9,2,2000,1,19,-9,-9,16,4,2,5
4273,4273154,30,8,2001,30,8,2001,1,5,-9,-9,16,4,1,5
4273,4273004,4,11,1997,10,11,1997,7,0,0,0,1,2,1,5
4273,4273114,10,5,2000,10,5,2000,1,4,-9,-9,17,4,2,5
4273,4273103,28,2,2000,28,2,2000,1,3,-9,-9,17,4,2,5
4273,4273029,16,12,1998,19,12,1998,4,1,-9,-9,16,4,2,5
4273,4273118,29,6,2000,29,6,2000,1,44,-9,-9,16,4,2,5
4273,4273169,27,11,2002,18,3,2003,112,87,0,0,7,3,10,5
4273,4273127,1,1,2001,15,2,2001,46,19,-9,-9,17,4,2,5
4273,4273036,5,1,1999,5,1,1999,1,2,0,0,16,4,1,5
4273,4273098,11,1,2000,13,1,2000,3,2,-9,-9,17,4,1,5
4273,4273107,15,3,2000,15,3,2000,1,19,-9,-9,16,4,2,5
4273,4273042,25,1,1999,25,1,1999,1,0,-9,-9,17,4,1,5
4273,4273171,19,3,2003,2,5,2003,45,-9,6,-9,20,5,4,5
4273,4273020,30,6,1998,30,6,1998,1,134,-9,-9,16,4,1,5
4273,4273081,13,8,1999,16,8,1999,4,4,-9,-9,17,4,1,5
4273,4273133,24,2,2001,26,2,2001,3,-9,0,0,8,3,1,5
4273,4273120,27,8,2000,28,8,2000,2,6,-9,-9,17,4,2,5
4273,4273164,15,2,1999,15,2,1999,1,0,0,0,1,2,1,5
4273,4273104,2,3,2000,2,3,2000,1,7,-9,-9,17,4,2,5
4273,4273139,23,5,2001,23,5,2001,1,19,1,1,17,4,1,5
4273,4273031,26,12,1998,26,12,1998,1,2,0,0,16,4,1,5
4273,4273091,8,11,1999,9,11,1999,2,3,-9,-9,17,4,1,5
4273,4273006,7,11,1997,7,11,1997,1,2,0,0,1,2,1,5
4273,4273053,11,2,1999,12,2,1999,2,0,-9,-9,17,4,1,5
4273,4273161,10,10,2001,10,10,2001,1,-9,0,0,16,4,1,5
4273,4273138,18,5,2001,18,5,2001,1,5,-9,-9,16,4,1,5
4273,4273027,10,12,1998,10,12,1998,1,5,0,0,7,3,1,5
4273,4273092,11,11,1999,11,11,1999,1,7,-9,-9,17,4,2,5
4273,4273097,9,1,2000,10,1,2000,2,2,-9,-9,16,4,2,5
4273,4273159,27,9,2001,27,9,2001,1,6,-9,-9,16,4,2,5
4273,4273130,16,2,2001,16,2,2001,1,1,-9,-9,16,4,2,5
4273,4273008,14,11,1997,14,11,1997,1,4,0,0,7,3,2,5
4273,4273048,2,2,1999,2,2,1999,1,0,-9,-9,17,4,1,5
4273,4273032,28,12,1998,30,12,1998,3,0,0,0,1,2,1,5
4273,4273122,4,9,2000,4,9,2000,1,10,0,0,12,3,1,5
4273,4273080,18,7,1999,18,7,1999,1,26,-9,-9,17,4,2,5
4273,4273124,9,10,2000,9,10,2000,1,24,-9,-9,17,4,2,5
4273,4273063,21,2,1999,21,2,1999,1,1,-9,-9,16,4,2,5
4273,4273083,23,8,1999,23,8,1999,1,21,-9,-9,17,4,1,5
4273,4273166,21,1,2002,17,3,2003,421,235,-9,-9,17,4,2,5
4273,4273054,11,2,1999,11,2,1999,1,4,-9,-9,16,4,2,5
4273,4273141,19,6,2001,19,6,2001,1,1,0,0,17,4,2,5
4273,4273093,18,11,1999,18,11,1999,1,4,-9,-9,16,4,1,5
4273,4273085,6,10,1999,6,10,1999,1,8,-9,-9,17,4,1,5
4273,4273003,3,11,1997,3,11,1997,1,1,0,0,1,2,1,5
4273,4273064,22,2,1999,23,2,1999,2,6,-9,-9,17,4,1,5
4273,4273143,17,7,2001,17,7,2001,1,3,-9,-9,16,4,2,5
4273,4273095,22,11,1999,22,11,1999,1,14,-9,-9,17,4,1,5
4273,4273144,20,7,2001,20,7,2001,1,4,0,0,16,4,1,5
4273,4273067,4,3,1999,6,3,1999,3,2,-9,-9,16,4,2,5
4273,4273057,15,2,1999,15,2,1999,1,0,0,0,1,2,1,5
4273,4273056,15,2,1999,15,2,1999,1,0,0,0,1,2,1,5
4273,4273123,14,9,2000,14,9,2000,1,25,-9,-9,16,4,1,5
4273,4273030,17,12,1998,20,12,1998,4,9,0,0,10,3,1,5
4273,4273049,2,2,1999,2,2,1999,1,0,-9,-9,16,4,1,5
4273,4273121,2,9,2000,2,9,2000,1,2,-9,-9,16,4,2,5
4273,4273157,11,9,2001,11,9,2001,1,10,0,0,16,4,1,5
4273,4273101,8,2,2000,10,2,2000,3,1,-9,-9,17,4,2,5
4273,4273134,-9,3,2001,-9,3,2001,-9,-9,0,0,11,3,1,5
4273,4273072,2,4,1999,4,4,1999,3,15,-9,-9,16,4,2,5
4273,4273106,11,3,2000,11,3,2000,1,4,-9,-9,16,4,2,5
4273,4273125,2,11,2000,2,11,2000,1,50,-9,-9,17,4,2,5
4273,4273025,17,11,1998,17,11,1998,1,-9,0,0,1,2,2,5
4273,4273147,10,8,2001,10,8,2001,1,4,-9,-9,16,4,2,5
4273,4273024,16,11,1998,16,11,1998,1,1,0,0,1,2,2,5
4273,4273153,29,8,2001,29,8,2001,1,1,-9,-9,16,4,2,5
4273,4273076,2,5,1999,3,5,1999,2,10,-9,-9,17,4,1,5
4273,4273140,11,6,2001,-9,6,2001,-9,8,0,0,15,4,1,5
4273,4273115,14,5,2000,14,5,2000,1,8,-9,-9,17,4,2,5
4273,4273014,17,1,1998,-9,1,1998,-9,0,0,0,10,3,1,5
4273,4273145,24,7,2001,24,7,2001,1,14,0,0,16,4,1,5
4273,4273082,17,8,1999,18,8,1999,2,6,-9,-9,16,4,2,5
4273,4273062,19,2,1999,24,2,1999,6,2,-9,-9,17,4,1,5
4273,4273150,27,8,2001,27,8,2001,1,0,0,0,16,4,1,5
4273,4273045,28,1,1999,28,1,1999,1,2,-9,-9,17,4,1,5
4273,4273019,18,2,1998,18,2,1998,1,132,0,0,1,2,2,5
4273,4273013,16,1,1998,16,1,1998,1,1,0,0,7,3,1,5
4273,4273007,9,11,1997,9,11,1997,1,5,0,0,8,3,1,5
4273,4273055,15,2,1999,15,2,1999,1,0,-9,-9,17,4,1,5
4273,4273167,13,9,2002,13,9,2002,1,13,0,0,1,2,1,5
4273,4273017,4,2,1998,9,2,1998,6,3,0,0,7,3,1,5
4273,4273149,24,8,2001,24,8,2001,1,3,1,1,17,4,1,5
4273,4273142,20,6,2001,20,6,2001,1,27,0,0,16,4,1,5
4273,4273047,31,1,1999,31,1,1999,1,2,-9,-9,16,4,2,5
4273,4273050,2,2,1999,2,2,1999,1,8,-9,-9,17,4,2,5
4273,4273156,9,9,2001,9,9,2001,1,2,1,6,16,4,2,5
4273,4273162,28,12,1998,30,12,1998,3,0,0,0,1,2,1,5
4273,4273090,1,11,1999,3,11,1999,3,7,-9,-9,17,4,1,5
4273,4273051,10,2,1999,13,2,1999,4,1,-9,-9,17,4,2,5
4273,4273073,17,4,1999,19,4,1999,3,8,-9,-9,16,4,1,5
4273,4273108,3,4,2000,6,4,2000,4,3,-9,-9,17,4,2,5
4273,4273099,13,1,2000,13,1,2000,1,21,-9,-9,17,4,2,5
